Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO03,OUT013,4109.900606217616
FDF24,OUT045,1333.2154270916328
FDF56,OUT018,2736.9684298755183
FDD28,OUT013,876.3205797979805
FDG53,OUT027,3175.335988157896
FDO27,OUT019,230.0085918128654
NCF54,OUT018,2997.407679041917
FDC20,OUT027,1378.2631852760737
FDU10,OUT046,637.5735090128758
DRA24,OUT018,2346.6487869387724
FDA02,OUT010,384.48867398374
FDG10,OUT017,876.3205797979805
FDW39,OUT010,384.48867398374
FDP04,OUT019,130.33349056603768
NCM55,OUT013,3389.2269793548367
FDG47,OUT045,4311.57625131579
NCU41,OUT017,2880.9695613636354
NCK31,OUT017,754.5960957264957
FDZ46,OUT045,1722.3316111731856
FDU13,OUT027,4117.317712631578
NCF19,OUT045,754.5960957264957
NCJ43,OUT013,2997.407679041917
NCJ05,OUT045,2539.3942358778604
FDS04,OUT027,3175.335988157896
FDX28,OUT010,230.0085918128654
FDB41,OUT027,1378.2631852760737
FDG53,OUT046,2054.215706620209
FDL15,OUT010,384.48867398374
FDQ08,OUT049,876.3205797979805
DRN36,OUT013,1554.007075641026
FDI46,OUT013,4131.978437869822
FDG16,OUT027,5669.163351428566
FDV32,OUT013,876.3205797979805
FDF44,OUT010,286.4177705128206
FDK04,OUT018,876.3205797979805
NCA41,OUT013,3087.5075112820514
FDD51,OUT017,637.5735090128758
NCZ53,OUT045,3087.5075112820514
FDP01,OUT027,4117.317712631578
FDY25,OUT049,3389.2269793548367
FDB17,OUT018,2736.9684298755183
NCV54,OUT018,1874.430959859155
FDJ32,OUT017,1103.1862133333332
FDA37,OUT049,2054.215706620209
FDG35,OUT035,2997.407679041917
NCM05,OUT018,3327.9525829268287
FDG45,OUT046,3593.1412351254503
FDH28,OUT013,637.5735090128758
NCE18,OUT049,4131.978437869822
FDH38,OUT045,1874.430959859155
FDR56,OUT013,3087.5075112820514
FDH17,OUT027,2513.0798546666674
FDD39,OUT049,3593.1412351254503
FDB41,OUT049,754.5960957264957
NCR53,OUT046,3593.1412351254503
FDX46,OUT017,876.3205797979805
FDV28,OUT049,552.5502107784431
FDA08,OUT018,2346.6487869387724
FDH45,OUT017,637.5735090128758
NCS38,OUT010,286.4177705128206
FDD40,OUT010,542.9755395973153
DRM59,OUT035,2384.0151261682245
NCJ43,OUT018,2736.9684298755183
NCN29,OUT013,754.5960957264957
NCC19,OUT045,3087.5075112820514
FDR56,OUT035,3087.5075112820514
FDZ43,OUT049,4109.900606217616
FDJ32,OUT010,130.33349056603768
DRH03,OUT017,1333.2154270916328
NCZ54,OUT035,2811.181403212854
FDE26,OUT017,2539.3942358778604
FDS03,OUT045,1103.1862133333332
DRZ24,OUT019,286.4177705128206
FDO48,OUT027,5669.163351428566
FDW39,OUT049,2736.9684298755183
NCK05,OUT049,876.3205797979805
NCK30,OUT017,4131.978437869822
FDT27,OUT018,3327.9525829268287
FDS08,OUT019,384.48867398374
NCJ19,OUT049,876.3205797979805
FDC58,OUT045,637.5735090128758
DRE37,OUT013,3087.5075112820514
FDW02,OUT035,2202.2990201117295
FDJ02,OUT010,384.48867398374
FDX09,OUT045,2736.9684298755183
FDT31,OUT010,542.9755395973153
FDI24,OUT049,2736.9684298755183
FDY09,OUT045,2736.9684298755183
FDV28,OUT045,552.5502107784431
DRM47,OUT049,3087.5075112820514
FDT52,OUT019,542.9755395973153
FDI48,OUT018,876.3205797979805
FDY55,OUT017,4131.978437869822
FDU48,OUT013,1936.5082478260852
FDN25,OUT045,876.3205797979805
FDP20,OUT049,2054.215706620209
FDJ15,OUT013,3389.2269793548367
FDD04,OUT018,1936.5082478260852
FDY58,OUT045,4109.900606217616
FDR37,OUT018,3389.2269793548367
FDF44,OUT013,1936.5082478260852
FDD32,OUT045,1333.2154270916328
FDR57,OUT017,2384.0151261682245
DRG39,OUT027,1378.2631852760737
FDX15,OUT017,2811.181403212854
DRN37,OUT045,2811.181403212854
FDW40,OUT027,3175.335988157896
FDB32,OUT049,1259.549051315789
FDM40,OUT018,1936.5082478260852
FDE39,OUT027,3175.335988157896
DRH49,OUT017,1333.2154270916328
FDT46,OUT049,754.5960957264957
NCF06,OUT035,4131.978437869822
FDP07,OUT017,2880.9695613636354
FDC04,OUT013,4109.900606217616
FDZ32,OUT017,1722.3316111731856
FDD50,OUT045,2811.181403212854
FDU56,OUT017,3389.2269793548367
FDV34,OUT017,1103.1862133333332
NCY41,OUT013,552.5502107784431
NCK18,OUT046,2811.181403212854
DRH25,OUT049,876.3205797979805
FDT57,OUT046,4109.900606217616
FDV56,OUT018,1509.43231291866
FDV12,OUT045,1554.007075641026
FDN52,OUT017,1467.1630529801325
FDX38,OUT035,754.5960957264957
FDE47,OUT018,1936.5082478260852
NCO07,OUT013,3753.0000993630556
FDV09,OUT027,4117.317712631578
FDZ23,OUT019,542.9755395973153
DRH51,OUT018,1259.549051315789
NCY54,OUT045,2997.407679041917
DRG49,OUT013,3593.1412351254503
NCC19,OUT049,3087.5075112820514
NCV53,OUT045,4109.900606217616
FDZ47,OUT019,230.0085918128654
NCO26,OUT018,1874.430959859155
NCP02,OUT045,876.3205797979805
NCW30,OUT018,3327.9525829268287
NCN55,OUT046,4109.900606217616
FDB20,OUT010,130.33349056603768
DRL11,OUT013,2346.6487869387724
DRD60,OUT045,3389.2269793548367
FDW14,OUT010,230.0085918128654
FDL27,OUT010,130.33349056603768
FDU09,OUT018,876.3205797979805
DRH36,OUT027,1378.2631852760737
FDP34,OUT027,4117.317712631578
FDE04,OUT017,2736.9684298755183
FDZ57,OUT027,3175.335988157896
FDF02,OUT010,230.0085918128654
FDG28,OUT045,4109.900606217616
NCI31,OUT046,552.5502107784431
FDT43,OUT013,754.5960957264957
FDU20,OUT046,2202.2990201117295
FDD53,OUT013,637.5735090128758
FDW15,OUT045,2539.3942358778604
NCT53,OUT045,2384.0151261682245
NCG55,OUT027,3175.335988157896
FDD48,OUT035,1874.430959859155
FDG47,OUT049,4311.57625131579
FDI21,OUT017,1103.1862133333332
FDT27,OUT017,3593.1412351254503
DRO35,OUT013,1874.430959859155
FDD33,OUT017,3593.1412351254503
FDC04,OUT035,4109.900606217616
FDY34,OUT013,2346.6487869387724
DRJ49,OUT049,2202.2990201117295
FDE05,OUT049,2539.3942358778604
FDU31,OUT017,3753.0000993630556
NCN19,OUT027,5669.163351428566
FDK56,OUT027,5669.163351428566
FDK58,OUT017,1722.3316111731856
NCJ42,OUT035,1722.3316111731856
FDZ34,OUT027,5669.163351428566
FDA52,OUT018,2736.9684298755183
NCR29,OUT013,876.3205797979805
FDT48,OUT035,3087.5075112820514
DRJ51,OUT019,542.9755395973153
NCS54,OUT046,2736.9684298755183
FDV01,OUT035,2539.3942358778604
DRG51,OUT027,4117.317712631578
NCG42,OUT013,1936.5082478260852
FDA51,OUT049,1874.430959859155
FDV19,OUT010,384.48867398374
NCT18,OUT045,3389.2269793548367
NCS41,OUT045,3389.2269793548367
FDO03,OUT046,4109.900606217616
FDL12,OUT010,130.33349056603768
FDY37,OUT010,384.48867398374
FDI58,OUT049,1259.549051315789
FDT28,OUT018,2346.6487869387724
NCC42,OUT010,286.4177705128206
FDO01,OUT017,2202.2990201117295
FDJ02,OUT013,2346.6487869387724
FDQ04,OUT018,637.5735090128758
DRL47,OUT013,1936.5082478260852
FDZ32,OUT035,1722.3316111731856
FDC35,OUT035,3593.1412351254503
FDX14,OUT045,1103.1862133333332
FDZ35,OUT013,1722.3316111731856
FDL14,OUT013,2346.6487869387724
FDO04,OUT049,876.3205797979805
DRK11,OUT017,2384.0151261682245
FDB44,OUT018,3327.9525829268287
FDZ50,OUT049,3389.2269793548367
FDI12,OUT027,2513.0798546666674
FDU43,OUT017,4109.900606217616
FDD58,OUT010,230.0085918128654
FDB27,OUT017,3087.5075112820514
FDB04,OUT018,1259.549051315789
NCO17,OUT013,1874.430959859155
FDL12,OUT017,876.3205797979805
DRJ13,OUT049,2811.181403212854
FDD57,OUT045,1554.007075641026
FDW19,OUT035,1722.3316111731856
DRD27,OUT018,1509.43231291866
FDH27,OUT027,4117.317712631578
NCW30,OUT027,5669.163351428566
FDR40,OUT018,1259.549051315789
FDG05,OUT013,2346.6487869387724
NCY41,OUT019,130.33349056603768
FDI38,OUT018,3327.9525829268287
FDR20,OUT046,637.5735090128758
FDE09,OUT017,1722.3316111731856
FDN50,OUT019,230.0085918128654
DRF27,OUT045,2539.3942358778604
DRF51,OUT013,552.5502107784431
NCO02,OUT019,130.33349056603768
FDB51,OUT027,1378.2631852760737
FDJ50,OUT013,876.3205797979805
FDN52,OUT013,1467.1630529801325
FDX14,OUT013,1333.2154270916328
FDT27,OUT019,542.9755395973153
FDV10,OUT013,637.5735090128758
FDU33,OUT046,637.5735090128758
FDU58,OUT046,3087.5075112820514
NCP42,OUT027,5669.163351428566
FDL51,OUT027,5669.163351428566
DRH15,OUT027,1378.2631852760737
FDU16,OUT017,1333.2154270916328
FDW15,OUT017,2539.3942358778604
FDQ44,OUT045,2202.2990201117295
NCI06,OUT027,5669.163351428566
DRK23,OUT019,542.9755395973153
FDC28,OUT035,1722.3316111731856
NCY17,OUT019,130.33349056603768
NCV05,OUT018,2346.6487869387724
FDM34,OUT019,286.4177705128206
DRD60,OUT027,5669.163351428566
FDT38,OUT046,1333.2154270916328
FDQ57,OUT018,2346.6487869387724
FDE59,OUT027,1378.2631852760737
NCM43,OUT046,2811.181403212854
DRI51,OUT049,2997.407679041917
NCG30,OUT017,2054.215706620209
NCK54,OUT035,1874.430959859155
FDQ16,OUT019,230.0085918128654
FDI36,OUT013,3087.5075112820514
FDX16,OUT027,4117.317712631578
FDA34,OUT046,2997.407679041917
FDJ48,OUT018,3327.9525829268287
FDU47,OUT035,2054.215706620209
FDS39,OUT046,2202.2990201117295
FDD11,OUT046,4131.978437869822
FDM16,OUT027,1378.2631852760737
FDU56,OUT018,3389.2269793548367
FDQ32,OUT017,2054.215706620209
DRK35,OUT013,637.5735090128758
FDA58,OUT049,3593.1412351254503
DRG48,OUT019,384.48867398374
FDT59,OUT010,542.9755395973153
FDQ31,OUT019,230.0085918128654
FDS51,OUT018,1103.1862133333332
FDW32,OUT027,2513.0798546666674
FDI15,OUT027,5669.163351428566
NCV30,OUT017,876.3205797979805
DRG25,OUT049,3087.5075112820514
FDT02,OUT013,552.5502107784431
FDO33,OUT027,3175.335988157896
FDP38,OUT035,754.5960957264957
FDZ45,OUT035,3087.5075112820514
NCA54,OUT027,5669.163351428566
FDU33,OUT017,754.5960957264957
FDN58,OUT017,4109.900606217616
FDI05,OUT045,1103.1862133333332
FDM57,OUT019,230.0085918128654
NCS42,OUT027,2513.0798546666674
FDB57,OUT045,3753.0000993630556
FDC03,OUT045,3087.5075112820514
FDZ58,OUT013,1936.5082478260852
NCK29,OUT045,2054.215706620209
NCR53,OUT045,3593.1412351254503
FDE26,OUT027,4117.317712631578
FDU52,OUT049,2384.0151261682245
FDE41,OUT027,2513.0798546666674
FDU38,OUT018,3087.5075112820514
FDA52,OUT017,2736.9684298755183
FDW46,OUT046,1103.1862133333332
DRI59,OUT035,3753.0000993630556
FDT38,OUT035,1333.2154270916328
FDL33,OUT018,3087.5075112820514
FDQ01,OUT027,5669.163351428566
FDJ08,OUT046,3087.5075112820514
FDQ47,OUT049,552.5502107784431
NCZ18,OUT013,4131.978437869822
FDE29,OUT017,876.3205797979805
FDF10,OUT027,4117.317712631578
FDC48,OUT049,1259.549051315789
FDY58,OUT013,4109.900606217616
NCX30,OUT010,542.9755395973153
FDV11,OUT013,2736.9684298755183
FDT46,OUT046,754.5960957264957
DRD01,OUT019,130.33349056603768
FDQ11,OUT013,4131.978437869822
NCM41,OUT017,1333.2154270916328
NCC55,OUT013,552.5502107784431
FDG45,OUT027,5669.163351428566
NCQ54,OUT049,2811.181403212854
FDM34,OUT045,2054.215706620209
FDD17,OUT019,542.9755395973153
FDN38,OUT027,5669.163351428566
FDB53,OUT018,2346.6487869387724
NCL06,OUT035,4311.57625131579
NCV18,OUT019,230.0085918128654
FDX25,OUT013,3389.2269793548367
FDB39,OUT046,876.3205797979805
FDC33,OUT049,3087.5075112820514
NCO14,OUT018,637.5735090128758
FDA58,OUT027,5669.163351428566
NCQ02,OUT017,3087.5075112820514
NCR53,OUT017,3593.1412351254503
FDN52,OUT046,1467.1630529801325
FDG26,OUT046,4131.978437869822
FDE23,OUT027,1378.2631852760737
DRI37,OUT013,876.3205797979805
DRH37,OUT018,2346.6487869387724
FDO01,OUT035,2202.2990201117295
FDK45,OUT049,1874.430959859155
FDP23,OUT049,3753.0000993630556
FDM33,OUT035,3593.1412351254503
FDD36,OUT017,2202.2990201117295
FDL56,OUT017,1333.2154270916328
FDT27,OUT010,542.9755395973153
FDG52,OUT017,637.5735090128758
NCL42,OUT035,4109.900606217616
DRJ24,OUT046,3087.5075112820514
FDV38,OUT046,876.3205797979805
FDT35,OUT045,2811.181403212854
FDY51,OUT045,3593.1412351254503
FDC37,OUT017,1722.3316111731856
NCP43,OUT013,3389.2269793548367
FDO33,OUT045,1722.3316111731856
FDW04,OUT018,1936.5082478260852
NCC31,OUT046,2384.0151261682245
FDK22,OUT049,3753.0000993630556
FDJ50,OUT017,876.3205797979805
FDV13,OUT017,1333.2154270916328
DRL60,OUT017,2384.0151261682245
FDW03,OUT017,1722.3316111731856
FDY27,OUT035,2736.9684298755183
FDB39,OUT027,1378.2631852760737
FDU59,OUT045,2384.0151261682245
FDZ57,OUT049,2202.2990201117295
FDO21,OUT049,3753.0000993630556
FDS43,OUT018,3087.5075112820514
FDU28,OUT010,542.9755395973153
FDC51,OUT010,286.4177705128206
FDW16,OUT010,230.0085918128654
FDP32,OUT010,286.4177705128206
FDB60,OUT019,542.9755395973153
NCQ30,OUT046,2202.2990201117295
FDD26,OUT049,3389.2269793548367
FDI44,OUT045,1333.2154270916328
DRH23,OUT046,876.3205797979805
FDO44,OUT046,1722.3316111731856
FDG04,OUT046,3087.5075112820514
FDM32,OUT027,2513.0798546666674
FDM09,OUT013,2346.6487869387724
FDZ47,OUT013,1554.007075641026
FDM40,OUT027,3175.335988157896
FDY48,OUT017,1722.3316111731856
NCM30,OUT045,637.5735090128758
FDX36,OUT010,542.9755395973153
DRF03,OUT017,637.5735090128758
FDN51,OUT049,4311.57625131579
FDM57,OUT049,1259.549051315789
FDB35,OUT049,1259.549051315789
FDY13,OUT027,2513.0798546666674
FDA37,OUT017,2054.215706620209
NCX53,OUT017,2202.2990201117295
FDD59,OUT018,1259.549051315789
FDX10,OUT019,130.33349056603768
FDC03,OUT018,3087.5075112820514
FDW43,OUT035,3753.0000993630556
FDW10,OUT046,2736.9684298755183
FDY14,OUT027,5669.163351428566
FDV43,OUT045,754.5960957264957
FDO40,OUT013,2346.6487869387724
FDP46,OUT027,2513.0798546666674
NCE43,OUT019,384.48867398374
FDD05,OUT035,2202.2990201117295
FDJ60,OUT010,384.48867398374
DRE27,OUT018,1509.43231291866
FDO11,OUT035,4131.978437869822
DRG11,OUT027,3175.335988157896
FDK33,OUT010,542.9755395973153
DRM23,OUT045,2811.181403212854
FDJ02,OUT027,4117.317712631578
NCZ05,OUT045,1722.3316111731856
NCL30,OUT013,1936.5082478260852
FDZ19,OUT018,2997.407679041917
FDM45,OUT049,2054.215706620209
FDO36,OUT046,2736.9684298755183
NCK31,OUT045,754.5960957264957
DRJ37,OUT045,2539.3942358778604
FDP24,OUT018,1936.5082478260852
FDF46,OUT013,1874.430959859155
FDX46,OUT019,130.33349056603768
NCL18,OUT045,2880.9695613636354
FDJ26,OUT013,3593.1412351254503
FDJ07,OUT045,1874.430959859155
FDY15,OUT013,2346.6487869387724
DRG01,OUT045,1103.1862133333332
FDF58,OUT045,1103.1862133333332
FDZ14,OUT019,286.4177705128206
FDP31,OUT049,1103.1862133333332
FDH45,OUT013,637.5735090128758
FDA09,OUT010,384.48867398374
FDW31,OUT035,3087.5075112820514
FDA57,OUT046,637.5735090128758
NCE55,OUT035,2736.9684298755183
FDC17,OUT019,542.9755395973153
FDC59,OUT013,1103.1862133333332
FDA22,OUT013,2346.6487869387724
FDK52,OUT035,3593.1412351254503
NCM26,OUT046,2539.3942358778604
NCT53,OUT035,2384.0151261682245
FDW45,OUT018,2346.6487869387724
NCI18,OUT035,3753.0000993630556
FDE38,OUT018,2346.6487869387724
FDF08,OUT019,230.0085918128654
FDY58,OUT010,542.9755395973153
FDF58,OUT019,130.33349056603768
FDX39,OUT017,3753.0000993630556
FDB44,OUT049,3753.0000993630556
FDF28,OUT013,1936.5082478260852
FDE39,OUT013,1874.430959859155
FDT37,OUT018,3327.9525829268287
FDZ45,OUT017,3087.5075112820514
FDO40,OUT035,2539.3942358778604
FDM57,OUT027,2513.0798546666674
DRG36,OUT017,2997.407679041917
FDY36,OUT010,130.33349056603768
DRL60,OUT027,4117.317712631578
FDS25,OUT019,230.0085918128654
DRF49,OUT027,3175.335988157896
FDP16,OUT045,4109.900606217616
FDS60,OUT049,2880.9695613636354
FDU15,OUT027,1378.2631852760737
FDK43,OUT046,2202.2990201117295
FDN25,OUT046,876.3205797979805
FDE53,OUT049,1509.43231291866
FDB22,OUT013,2346.6487869387724
FDE39,OUT017,2202.2990201117295
FDX35,OUT035,3593.1412351254503
NCG54,OUT049,2811.181403212854
FDH27,OUT035,2384.0151261682245
NCK42,OUT013,3753.0000993630556
FDS25,OUT049,1509.43231291866
FDI10,OUT018,2997.407679041917
FDU35,OUT035,1722.3316111731856
FDI04,OUT017,3087.5075112820514
DRK23,OUT035,4131.978437869822
FDB53,OUT019,384.48867398374
FDY02,OUT049,4311.57625131579
FDM60,OUT035,637.5735090128758
NCJ31,OUT010,542.9755395973153
DRP35,OUT017,2054.215706620209
NCQ30,OUT018,1936.5082478260852
DRL11,OUT010,384.48867398374
FDU01,OUT013,2880.9695613636354
FDR39,OUT035,2880.9695613636354
FDO08,OUT046,2811.181403212854
FDC02,OUT045,4311.57625131579
NCZ29,OUT035,2054.215706620209
FDF29,OUT010,286.4177705128206
FDZ23,OUT017,3087.5075112820514
NCU53,OUT018,2346.6487869387724
NCW30,OUT013,4131.978437869822
NCM26,OUT027,4117.317712631578
FDV50,OUT027,3175.335988157896
FDW15,OUT049,2539.3942358778604
FDI35,OUT027,5669.163351428566
FDO11,OUT017,4131.978437869822
FDN48,OUT046,1333.2154270916328
NCA17,OUT049,2539.3942358778604
NCN54,OUT013,1333.2154270916328
FDP22,OUT013,754.5960957264957
NCB54,OUT035,2054.215706620209
FDD08,OUT045,552.5502107784431
DRM48,OUT010,130.33349056603768
FDG41,OUT027,3175.335988157896
FDE44,OUT027,1378.2631852760737
FDE26,OUT035,2539.3942358778604
NCS38,OUT013,1874.430959859155
NCJ54,OUT018,3327.9525829268287
FDI40,OUT019,230.0085918128654
FDN45,OUT018,3327.9525829268287
FDU43,OUT046,4109.900606217616
FDI04,OUT010,542.9755395973153
NCC07,OUT018,1509.43231291866
NCC07,OUT019,230.0085918128654
NCD18,OUT045,3593.1412351254503
FDU55,OUT035,4311.57625131579
FDX59,OUT035,552.5502107784431
FDR52,OUT049,3087.5075112820514
NCP17,OUT013,1103.1862133333332
FDQ32,OUT045,2054.215706620209
NCT17,OUT049,3087.5075112820514
FDO10,OUT049,876.3205797979805
FDE32,OUT049,552.5502107784431
FDN44,OUT045,2811.181403212854
FDH02,OUT035,1467.1630529801325
FDK60,OUT013,1554.007075641026
FDS24,OUT019,230.0085918128654
FDL03,OUT010,542.9755395973153
FDB46,OUT027,5669.163351428566
FDO48,OUT049,3753.0000993630556
FDZ39,OUT049,1509.43231291866
FDT02,OUT027,1378.2631852760737
FDC50,OUT013,1554.007075641026
FDP39,OUT035,754.5960957264957
DRG15,OUT018,876.3205797979805
FDP10,OUT018,1509.43231291866
FDF53,OUT027,5669.163351428566
FDN34,OUT045,2811.181403212854
FDK02,OUT045,2054.215706620209
FDC23,OUT045,2736.9684298755183
FDJ10,OUT019,286.4177705128206
FDE53,OUT035,1722.3316111731856
FDR25,OUT035,4311.57625131579
FDW50,OUT046,2811.181403212854
FDS09,OUT049,754.5960957264957
FDW49,OUT010,384.48867398374
FDU51,OUT046,2736.9684298755183
FDF28,OUT018,1936.5082478260852
NCY30,OUT018,2736.9684298755183
FDD44,OUT045,4311.57625131579
FDX09,OUT017,2736.9684298755183
NCF30,OUT013,1936.5082478260852
FDZ50,OUT019,542.9755395973153
FDW37,OUT013,1333.2154270916328
FDD11,OUT049,4131.978437869822
DRH39,OUT018,1103.1862133333332
FDA36,OUT049,3389.2269793548367
NCG43,OUT049,1259.549051315789
FDF02,OUT035,1722.3316111731856
FDP57,OUT027,2513.0798546666674
NCE42,OUT017,4109.900606217616
NCR38,OUT027,5669.163351428566
FDP03,OUT019,286.4177705128206
FDO51,OUT035,637.5735090128758
NCQ42,OUT046,2202.2990201117295
NCM41,OUT046,1333.2154270916328
FDH48,OUT027,2513.0798546666674
DRF60,OUT046,4109.900606217616
FDJ27,OUT035,1722.3316111731856
FDQ14,OUT013,2346.6487869387724
FDN27,OUT017,1874.430959859155
NCQ02,OUT046,3087.5075112820514
FDJ33,OUT049,2054.215706620209
FDP07,OUT027,5669.163351428566
DRE01,OUT049,3593.1412351254503
FDU36,OUT045,1554.007075641026
FDL28,OUT017,3593.1412351254503
NCX53,OUT046,2202.2990201117295
FDZ39,OUT013,1722.3316111731856
NCP42,OUT013,3087.5075112820514
FDJ14,OUT035,1333.2154270916328
FDK04,OUT049,876.3205797979805
NCC19,OUT017,3087.5075112820514
FDS09,OUT018,754.5960957264957
FDZ02,OUT046,1554.007075641026
FDD35,OUT018,1936.5082478260852
NCY42,OUT017,2384.0151261682245
FDB05,OUT045,3593.1412351254503
FDF20,OUT035,3087.5075112820514
NCO41,OUT018,1509.43231291866
FDC40,OUT027,2513.0798546666674
FDV58,OUT045,2880.9695613636354
FDZ57,OUT045,2202.2990201117295
DRM35,OUT046,2736.9684298755183
DRN36,OUT018,1509.43231291866
FDQ13,OUT046,1333.2154270916328
DRO35,OUT010,286.4177705128206
NCD43,OUT035,1722.3316111731856
FDA51,OUT018,1874.430959859155
NCX17,OUT027,5669.163351428566
NCZ17,OUT049,637.5735090128758
FDR11,OUT027,4117.317712631578
FDW34,OUT049,4109.900606217616
FDN50,OUT017,1333.2154270916328
FDS09,OUT046,754.5960957264957
FDS48,OUT018,2346.6487869387724
FDL44,OUT049,2811.181403212854
DRF48,OUT018,3087.5075112820514
FDA14,OUT018,2346.6487869387724
NCD30,OUT049,1509.43231291866
FDI16,OUT017,754.5960957264957
NCG06,OUT035,4311.57625131579
DRZ24,OUT035,2054.215706620209
NCS17,OUT045,1554.007075641026
FDB37,OUT045,4109.900606217616
FDE10,OUT035,2054.215706620209
FDC57,OUT045,2880.9695613636354
FDM12,OUT018,3087.5075112820514
FDE24,OUT049,2054.215706620209
FDW22,OUT045,3753.0000993630556
DRD01,OUT027,1378.2631852760737
NCZ18,OUT027,5669.163351428566
FDN49,OUT045,637.5735090128758
FDR22,OUT035,1874.430959859155
FDV08,OUT019,130.33349056603768
FDY39,OUT046,3389.2269793548367
FDV36,OUT049,2202.2990201117295
FDO60,OUT045,754.5960957264957
FDU04,OUT027,3175.335988157896
FDR20,OUT027,1378.2631852760737
FDW19,OUT019,230.0085918128654
FDU40,OUT049,2880.9695613636354
FDK15,OUT045,1554.007075641026
DRF15,OUT035,2539.3942358778604
FDQ25,OUT017,2997.407679041917
FDI48,OUT019,130.33349056603768
FDS49,OUT046,1467.1630529801325
FDV22,OUT046,2811.181403212854
NCV42,OUT046,1722.3316111731856
FDX26,OUT046,3389.2269793548367
FDI33,OUT018,1259.549051315789
FDZ14,OUT049,2054.215706620209
FDG10,OUT013,876.3205797979805
FDM38,OUT018,754.5960957264957
FDG26,OUT027,5669.163351428566
FDH46,OUT035,1722.3316111731856
FDN13,OUT018,1509.43231291866
FDU57,OUT035,2384.0151261682245
NCI06,OUT046,2736.9684298755183
FDM38,OUT045,876.3205797979805
NCG42,OUT010,286.4177705128206
FDL39,OUT045,2736.9684298755183
FDT31,OUT019,542.9755395973153
FDV59,OUT013,3753.0000993630556
FDB49,OUT035,1722.3316111731856
FDD58,OUT049,1509.43231291866
DRN59,OUT046,754.5960957264957
FDX48,OUT049,2539.3942358778604
FDQ11,OUT049,4131.978437869822
FDY12,OUT049,876.3205797979805
FDQ11,OUT045,4131.978437869822
DRI11,OUT017,1874.430959859155
FDY32,OUT027,4117.317712631578
FDS51,OUT045,876.3205797979805
FDR19,OUT010,384.48867398374
DRB13,OUT018,3087.5075112820514
FDS21,OUT035,876.3205797979805
FDQ40,OUT045,2736.9684298755183
NCE55,OUT013,2736.9684298755183
FDX43,OUT027,4117.317712631578
FDS12,OUT049,2054.215706620209
DRK01,OUT027,2513.0798546666674
FDN25,OUT017,876.3205797979805
FDB60,OUT046,3087.5075112820514
FDQ13,OUT017,1333.2154270916328
DRK13,OUT045,3087.5075112820514
DRF25,OUT018,552.5502107784431
NCD42,OUT019,130.33349056603768
FDW25,OUT045,1467.1630529801325
NCV29,OUT027,5669.163351428566
NCK42,OUT035,3753.0000993630556
DRJ13,OUT027,4117.317712631578
DRD15,OUT017,4109.900606217616
FDM27,OUT045,2539.3942358778604
FDZ50,OUT018,3389.2269793548367
FDC04,OUT046,4109.900606217616
FDF50,OUT049,3087.5075112820514
FDP15,OUT045,4131.978437869822
FDK46,OUT035,4311.57625131579
FDZ56,OUT018,2346.6487869387724
FDY60,OUT049,2202.2990201117295
FDB10,OUT035,3593.1412351254503
FDR57,OUT045,2384.0151261682245
FDU58,OUT049,3087.5075112820514
FDH02,OUT046,1467.1630529801325
FDP48,OUT013,3389.2269793548367
FDI46,OUT035,4131.978437869822
FDW56,OUT013,3087.5075112820514
NCM19,OUT010,286.4177705128206
FDS50,OUT027,5669.163351428566
FDK24,OUT013,637.5735090128758
FDO36,OUT017,2880.9695613636354
FDK45,OUT027,3175.335988157896
NCL05,OUT045,637.5735090128758
FDL32,OUT018,1874.430959859155
FDA28,OUT049,2054.215706620209
FDY36,OUT018,1103.1862133333332
FDP32,OUT018,1936.5082478260852
FDL50,OUT046,2054.215706620209
DRC24,OUT049,2539.3942358778604
NCS18,OUT017,1722.3316111731856
FDD16,OUT017,1103.1862133333332
NCV18,OUT013,1467.1630529801325
FDX07,OUT046,2880.9695613636354
NCZ05,OUT027,2513.0798546666674
NCI31,OUT013,552.5502107784431
FDK14,OUT049,1259.549051315789
NCR06,OUT045,637.5735090128758
NCF54,OUT049,2997.407679041917
DRG23,OUT010,384.48867398374
FDD53,OUT046,637.5735090128758
NCM31,OUT027,3175.335988157896
FDT16,OUT017,4311.57625131579
FDR40,OUT035,1467.1630529801325
DRG25,OUT017,3389.2269793548367
FDT10,OUT035,876.3205797979805
FDY32,OUT013,2346.6487869387724
FDN50,OUT035,1333.2154270916328
FDZ35,OUT019,230.0085918128654
NCP54,OUT045,2202.2990201117295
NCD07,OUT035,1722.3316111731856
FDS02,OUT018,3087.5075112820514
DRN59,OUT018,754.5960957264957
DRB24,OUT013,2346.6487869387724
FDP37,OUT027,3175.335988157896
DRB01,OUT018,3087.5075112820514
FDR47,OUT046,2880.9695613636354
NCM31,OUT010,286.4177705128206
NCF06,OUT027,5669.163351428566
NCV17,OUT027,3175.335988157896
FDS10,OUT049,2736.9684298755183
FDN52,OUT035,1467.1630529801325
FDZ48,OUT013,1874.430959859155
FDJ48,OUT049,4131.978437869822
DRB13,OUT027,5669.163351428566
FDV59,OUT017,3753.0000993630556
FDL32,OUT035,1722.3316111731856
FDZ12,OUT035,2054.215706620209
NCR06,OUT027,1378.2631852760737
FDP51,OUT017,2054.215706620209
FDY22,OUT013,1936.5082478260852
FDZ38,OUT049,2997.407679041917
